"species","survival","extinction"
"Rhinoptilus_chalcopterus",0.9995,5e-04
"Rhinoptilus_bitorquatus",0,1
"Cursorius_cursor",0.9995,5e-04
"Cursorius_somalensis",0.9995,5e-04
"Cursorius_rufus",0.9995,5e-04
"Cursorius_temminckii",0.9995,5e-04
"Cursorius_coromandelicus",0.9995,5e-04
"Stiltia_isabella",0.9995,5e-04
"Glareola_pratincola",0.9995,5e-04
"Glareola_maldivarum",0.9995,5e-04
"Glareola_nordmanni",0.98,0.02
"Glareola_ocularis",0.61,0.39
"Glareola_nuchalis",0.9995,5e-04
"Glareola_cinerea",0.9995,5e-04
"Glareola_lactea",0.9995,5e-04
"Anous_stolidus",0.9995,5e-04
"Anous_tenuirostris",0.9995,5e-04
"Anous_minutus",0.9995,5e-04
"Anous_ceruleus",0.9995,5e-04
"Anous_albivittus",0.9995,5e-04
"Gygis_alba",0.9995,5e-04
"Gygis_microrhyncha",0.9995,5e-04
"Rynchops_niger",0.9995,5e-04
"Rynchops_flavirostris",0.98,0.02
"Rynchops_albicollis",0.61,0.39
"Saundersilarus_saundersi",0.61,0.39
"Hydrocoloeus_minutus",0.9995,5e-04
"Rhodostethia_rosea",0.9995,5e-04
"Creagrus_furcatus",0.9995,5e-04
"Xema_sabini",0.9995,5e-04
"Pagophila_eburnea",0.98,0.02
"Rissa_brevirostris",0.61,0.39
"Rissa_tridactyla",0.61,0.39
"Larus_philadelphia",0.9995,5e-04
"Larus_genei",0.9995,5e-04
"Larus_brunnicephalus",0.9995,5e-04
"Larus_ridibundus",0.9995,5e-04
"Larus_serranus",0.9995,5e-04
"Larus_maculipennis",0.9995,5e-04
"Larus_hartlaubii",0.9995,5e-04
"Larus_cirrocephalus",0.9995,5e-04
"Larus_novaehollandiae",0.9995,5e-04
"Larus_bulleri",0.004,0.996
"Larus_modestus",0.9995,5e-04
"Larus_scoresbii",0.9995,5e-04
"Larus_pipixcan",0.9995,5e-04
"Larus_atricilla",0.9995,5e-04
"Larus_fuliginosus",0.61,0.39
"Larus_ichthyaetus",0.9995,5e-04
"Larus_relictus",0.61,0.39
"Larus_melanocephalus",0.9995,5e-04
"Larus_hemprichii",0.9995,5e-04
"Larus_leucophthalmus",0.9995,5e-04
"Larus_audouinii",0.9995,5e-04
"Larus_heermanni",0.98,0.02
"Larus_pacificus",0.9995,5e-04
"Larus_crassirostris",0.9995,5e-04
"Larus_belcheri",0.9995,5e-04
"Larus_atlanticus",0.98,0.02
"Larus_delawarensis",0.9995,5e-04
"Larus_canus",0.9995,5e-04
"Larus_livens",0.9995,5e-04
"Larus_occidentalis",0.9995,5e-04
"Larus_californicus",0.9995,5e-04
"Larus_dominicanus",0.9995,5e-04
"Larus_fuscus",0.9995,5e-04
"Larus_argentatus",0.9995,5e-04
"Larus_armenicus",0.98,0.02
"Larus_michahellis",0.9995,5e-04
"Larus_cachinnans",0.9995,5e-04
"Larus_smithsonianus",0.9995,5e-04
"Larus_glaucoides",0.9995,5e-04
"Larus_schistisagus",0.9995,5e-04
"Larus_glaucescens",0.9995,5e-04
"Larus_hyperboreus",0.9995,5e-04
"Larus_marinus",0.9995,5e-04
"Onychoprion_aleuticus",0.61,0.39
"Onychoprion_fuscatus",0.9995,5e-04
"Onychoprion_anaethetus",0.9995,5e-04
"Onychoprion_lunatus",0.9995,5e-04
"Sternula_albifrons",0.9995,5e-04
"Sternula_saundersi",0.9995,5e-04
"Sternula_antillarum",0.9995,5e-04
"Sternula_superciliaris",0.9995,5e-04
"Sternula_lorata",0.004,0.996
"Sternula_nereis",0.61,0.39
"Sternula_balaenarum",0.61,0.39
"Phaetusa_simplex",0.9995,5e-04
"Gelochelidon_nilotica",0.9995,5e-04
"Gelochelidon_macrotarsa",0.9995,5e-04
"Hydroprogne_caspia",0.9995,5e-04
"Larosterna_inca",0.98,0.02
"Chlidonias_albostriatus",0.004,0.996
"Chlidonias_hybrida",0.9995,5e-04
"Chlidonias_leucopterus",0.9995,5e-04
"Chlidonias_niger",0.9995,5e-04
"Sterna_aurantia",0.98,0.02
"Sterna_dougallii",0.9995,5e-04
"Sterna_striata",0.98,0.02
"Sterna_sumatrana",0.9995,5e-04
"Sterna_hirundinacea",0.9995,5e-04
"Sterna_hirundo",0.9995,5e-04
"Sterna_repressa",0.9995,5e-04
"Sterna_paradisaea",0.9995,5e-04
"Sterna_vittata",0.9995,5e-04
"Sterna_virgata",0.98,0.02
"Sterna_forsteri",0.9995,5e-04
"Sterna_trudeaui",0.9995,5e-04
"Sterna_acuticauda",0.004,0.996
"Thalasseus_bengalensis",0.9995,5e-04
"Thalasseus_bernsteini",0,1
"Thalasseus_elegans",0.98,0.02
"Thalasseus_sandvicensis",0.9995,5e-04
"Thalasseus_maximus",0.9995,5e-04
"Thalasseus_bergii",0.9995,5e-04
"Stercorarius_longicaudus",0.9995,5e-04
"Stercorarius_parasiticus",0.9995,5e-04
"Stercorarius_pomarinus",0.9995,5e-04
"Catharacta_skua",0.9995,5e-04
"Catharacta_maccormicki",0.9995,5e-04
"Catharacta_antarctica",0.9995,5e-04
"Catharacta_chilensis",0.9995,5e-04
"Cerorhinca_monocerata",0.9995,5e-04
"Fratercula_cirrhata",0.9995,5e-04
"Fratercula_arctica",0.61,0.39
"Fratercula_corniculata",0.9995,5e-04
"Ptychoramphus_aleuticus",0.98,0.02
"Aethia_psittacula",0.9995,5e-04
"Aethia_pusilla",0.9995,5e-04
"Aethia_pygmaea",0.9995,5e-04
"Aethia_cristatella",0.9995,5e-04
"Brachyramphus_perdix",0.98,0.02
"Brachyramphus_marmoratus",0.004,0.996
"Brachyramphus_brevirostris",0.98,0.02
"Cepphus_grylle",0.9995,5e-04
"Cepphus_columba",0.9995,5e-04
"Cepphus_carbo",0.9995,5e-04
"Synthliboramphus_antiquus",0.9995,5e-04
"Synthliboramphus_wumizusume",0.61,0.39
"Synthliboramphus_scrippsi",0.61,0.39
"Synthliboramphus_hypoleucus",0.004,0.996
"Synthliboramphus_craveri",0.61,0.39
"Alca_torda",0.98,0.02
"Alle_alle",0.9995,5e-04
"Uria_lomvia",0.9995,5e-04
"Uria_aalge",0.9995,5e-04
"Phodilus_badius",0.9995,5e-04
"Phodilus_assimilis",0.9995,5e-04
"Phodilus_prigoginei",0.004,0.996
"Tyto_capensis",0.9995,5e-04
"Tyto_longimembris",0.9995,5e-04
"Tyto_tenebricosa",0.9995,5e-04
"Tyto_multipunctata",0.9995,5e-04
"Tyto_novaehollandiae",0.9995,5e-04
"Tyto_aurantia",0.61,0.39
"Tyto_almae",0.98,0.02
"Tyto_nigrobrunnea",0.61,0.39
"Tyto_inexspectata",0.61,0.39
"Tyto_rosenbergii",0.9995,5e-04
"Tyto_soumagnei",0.61,0.39
"Tyto_alba",0.9995,5e-04
"Tyto_glaucops",0.9995,5e-04
"Ninox_rufa",0.9995,5e-04
"Ninox_strenua",0.9995,5e-04
"Ninox_connivens",0.9995,5e-04
"Ninox_rudolfi",0.98,0.02
"Ninox_boobook",0.9995,5e-04
"Ninox_leucopsis",0.9995,5e-04
"Ninox_novaeseelandiae",0.9995,5e-04
"Ninox_japonica",0.9995,5e-04
"Ninox_scutulata",0.9995,5e-04
"Ninox_randi",0.98,0.02
"Ninox_obscura",0.9995,5e-04
"Ninox_affinis",0.9995,5e-04
"Ninox_philippensis",0.9995,5e-04
"Ninox_spilocephala",0.98,0.02
"Ninox_leventisi",0.004,0.996
"Ninox_reyi",0.61,0.39
"Ninox_rumseyi",0.004,0.996
"Ninox_spilonotus",0.004,0.996
"Ninox_mindorensis",0.61,0.39
"Ninox_sumbaensis",0.004,0.996
"Ninox_burhani",0.98,0.02
"Ninox_ochracea",0.98,0.02
"Ninox_ios",0.61,0.39
"Ninox_hypogramma",0.9995,5e-04
"Ninox_hantu",0.9995,5e-04
"Ninox_squamipila",0.9995,5e-04
"Ninox_forbesi",0.9995,5e-04
"Ninox_natalis",0.61,0.39
"Ninox_meeki",0.9995,5e-04
"Ninox_theomacha",0.9995,5e-04
"Ninox_punctulata",0.9995,5e-04
"Ninox_odiosa",0.61,0.39
"Ninox_variegata",0.9995,5e-04
"Ninox_jacquinoti",0.9995,5e-04
"Ninox_granti",0.98,0.02
"Ninox_malaitae",0.61,0.39
"Ninox_roseoaxillaris",0.61,0.39
"Uroglaux_dimorpha",0.9995,5e-04
"Surnia_ulula",0.9995,5e-04
"Glaucidium_passerinum",0.9995,5e-04
"Glaucidium_brodiei",0.9995,5e-04
"Glaucidium_perlatum",0.9995,5e-04
"Glaucidium_tephronotum",0.9995,5e-04
"Glaucidium_sjostedti",0.9995,5e-04
"Glaucidium_cuculoides",0.9995,5e-04
"Glaucidium_castanopterum",0.9995,5e-04
"Glaucidium_radiatum",0.9995,5e-04
"Glaucidium_castanotum",0.98,0.02
"Glaucidium_capense",0.9995,5e-04
"Glaucidium_castaneum",0.9995,5e-04
"Glaucidium_albertinum",0.61,0.39
"Glaucidium_gnoma",0.9995,5e-04
"Glaucidium_californicum",0.9995,5e-04
"Glaucidium_cobanense",0.9995,5e-04
"Glaucidium_hoskinsii",0.9995,5e-04
"Glaucidium_costaricanum",0.9995,5e-04
"Glaucidium_nubicola",0.61,0.39
"Glaucidium_jardinii",0.9995,5e-04
"Glaucidium_bolivianum",0.9995,5e-04
"Glaucidium_palmarum",0.9995,5e-04
"Glaucidium_sanchezi",0.98,0.02
"Glaucidium_griseiceps",0.9995,5e-04
"Glaucidium_parkeri",0.9995,5e-04
"Glaucidium_hardyi",0.9995,5e-04
"Glaucidium_minutissimum",0.9995,5e-04
"Glaucidium_mooreorum",0,1
"Glaucidium_brasilianum",0.9995,5e-04
"Glaucidium_tucumanum",0.9995,5e-04
"Glaucidium_peruanum",0.9995,5e-04
"Glaucidium_nana",0.9995,5e-04
"Glaucidium_siju",0.9995,5e-04
"Xenoglaux_loweryi",0.004,0.996
"Micrathene_whitneyi",0.9995,5e-04
"Athene_cunicularia",0.9995,5e-04
"Athene_brama",0.9995,5e-04
"Athene_noctua",0.9995,5e-04
"Athene_superciliaris",0.9995,5e-04
"Heteroglaux_blewitti",0.004,0.996
"Aegolius_funereus",0.9995,5e-04
"Aegolius_acadicus",0.9995,5e-04
"Aegolius_ridgwayi",0.9995,5e-04
"Aegolius_harrisii",0.9995,5e-04
"Otus_sagittatus",0.61,0.39
"Otus_rufescens",0.98,0.02
"Otus_thilohoffmanni",0.004,0.996
"Otus_icterorhynchus",0.9995,5e-04
"Otus_ireneae",0.004,0.996
"Otus_gurneyi",0.61,0.39
"Otus_semitorques",0.9995,5e-04
"Otus_lettia",0.9995,5e-04
"Otus_lempiji",0.9995,5e-04
"Otus_bakkamoena",0.9995,5e-04
"Otus_megalotis",0.9995,5e-04
"Otus_nigrorum",0.61,0.39
"Otus_everetti",0.9995,5e-04
"Otus_fuliginosus",0.98,0.02
"Otus_mentawi",0.98,0.02
"Otus_silvicola",0.9995,5e-04
"Otus_enganensis",0.98,0.02
"Otus_umbra",0.98,0.02
"Otus_alius",0.98,0.02
"Otus_balli",0.9995,5e-04
"Otus_alfredi",0.004,0.996
"Otus_spilocephalus",0.9995,5e-04
"Otus_angelinae",0.61,0.39
"Otus_brookii",0.9995,5e-04
"Otus_pamelae",0.9995,5e-04
"Otus_pembaensis",0.61,0.39
"Otus_senegalensis",0.9995,5e-04
"Otus_feae",0,1
"Otus_hartlaubi",0.61,0.39
"Otus_scops",0.9995,5e-04
"Otus_cyprius",0.9995,5e-04
"Otus_brucei",0.9995,5e-04
"Otus_longicornis",0.98,0.02
"Otus_mirus",0.98,0.02
"Otus_mindorensis",0.98,0.02
"Otus_rutilus",0.9995,5e-04
"Otus_mayottensis",0.9995,5e-04
"Otus_capnodes",0.004,0.996
"Otus_pauliani",0.004,0.996
"Otus_moheliensis",0.004,0.996
"Otus_socotranus",0.9995,5e-04
"Otus_insularis",0.004,0.996
"Otus_sunia",0.9995,5e-04
"Otus_elegans",0.98,0.02
"Otus_siaoensis",0,1
"Otus_manadensis",0.9995,5e-04
"Otus_mendeni",0.61,0.39
"Otus_sulaensis",0.98,0.02
"Otus_collari",0.9995,5e-04
"Otus_mantananensis",0.98,0.02
"Otus_magicus",0.9995,5e-04
"Otus_jolandae",0.98,0.02
"Otus_tempestatis",0.9995,5e-04
"Otus_beccarii",0.61,0.39
"Pyrroglaux_podargina",0.9995,5e-04
"Ptilopsis_leucotis",0.9995,5e-04
"Ptilopsis_granti",0.9995,5e-04
"Asio_stygius",0.9995,5e-04
"Asio_otus",0.9995,5e-04
"Asio_abyssinicus",0.9995,5e-04
"Asio_madagascariensis",0.9995,5e-04
"Asio_clamator",0.9995,5e-04
"Asio_flammeus",0.9995,5e-04
"Asio_capensis",0.9995,5e-04
"Pseudoscops_grammicus",0.9995,5e-04
"Nesasio_solomonensis",0.61,0.39
"Psiloscops_flammeolus",0.9995,5e-04
"Megascops_kennicottii",0.9995,5e-04
"Megascops_seductus",0.9995,5e-04
"Megascops_cooperi",0.9995,5e-04
"Megascops_asio",0.9995,5e-04
"Megascops_gilesi",0.61,0.39
"Megascops_trichopsis",0.9995,5e-04
"Megascops_choliba",0.9995,5e-04
"Megascops_roboratus",0.9995,5e-04
"Megascops_koepckeae",0.9995,5e-04
"Megascops_clarkii",0.9995,5e-04
"Megascops_barbarus",0.61,0.39
"Megascops_colombianus",0.98,0.02
"Megascops_ingens",0.9995,5e-04
"Megascops_petersoni",0.9995,5e-04
"Megascops_marshalli",0.98,0.02
"Megascops_watsonii",0.9995,5e-04
"Megascops_guatemalae",0.9995,5e-04
"Megascops_vermiculatus",0.9995,5e-04
"Megascops_hoyi",0.9995,5e-04
"Megascops_atricapilla",0.9995,5e-04
"Megascops_sanctaecatarinae",0.9995,5e-04
"Megascops_nudipes",0.9995,5e-04
"Megascops_albogularis",0.9995,5e-04
"Margarobyas_lawrencii",0.9995,5e-04
"Pulsatrix_perspicillata",0.9995,5e-04
"Pulsatrix_koeniswaldiana",0.9995,5e-04
"Pulsatrix_melanota",0.9995,5e-04
"Strix_seloputo",0.9995,5e-04
"Strix_ocellata",0.9995,5e-04
"Strix_leptogrammica",0.9995,5e-04
"Strix_aluco",0.9995,5e-04
"Strix_nivicolum",0.9995,5e-04
"Strix_hadorami",0.9995,5e-04
"Strix_butleri",0.98,0.02
"Strix_occidentalis",0.98,0.02
"Strix_varia",0.9995,5e-04
"Strix_fulvescens",0.9995,5e-04
"Strix_hylophila",0.98,0.02
"Strix_chacoensis",0.98,0.02
"Strix_rufipes",0.9995,5e-04
"Strix_uralensis",0.9995,5e-04
"Strix_nebulosa",0.9995,5e-04
"Strix_woodfordii",0.9995,5e-04
"Jubula_lettii",0.98,0.02
"Lophostrix_cristata",0.9995,5e-04
"Bubo_scandiacus",0.61,0.39
"Bubo_virginianus",0.9995,5e-04
"Bubo_magellanicus",0.9995,5e-04
"Bubo_bubo",0.9995,5e-04
"Bubo_ascalaphus",0.9995,5e-04
"Bubo_bengalensis",0.9995,5e-04
"Bubo_capensis",0.9995,5e-04
"Bubo_africanus",0.9995,5e-04
"Bubo_cinerascens",0.9995,5e-04
"Bubo_poensis",0.9995,5e-04
"Bubo_lacteus",0.9995,5e-04
"Bubo_shelleyi",0.61,0.39
"Bubo_sumatranus",0.9995,5e-04
"Bubo_nipalensis",0.9995,5e-04
"Bubo_coromandus",0.9995,5e-04
"Bubo_leucostictus",0.9995,5e-04
"Bubo_philippensis",0.61,0.39
"Bubo_blakistoni",0.004,0.996
"Ketupa_zeylonensis",0.9995,5e-04
"Ketupa_flavipes",0.9995,5e-04
"Ketupa_ketupu",0.9995,5e-04
"Scotopelia_peli",0.9995,5e-04
"Scotopelia_ussheri",0.61,0.39
"Scotopelia_bouvieri",0.9995,5e-04
"Ciccaba_virgata",0.9995,5e-04
"Ciccaba_nigrolineata",0.9995,5e-04
"Ciccaba_huhula",0.9995,5e-04
"Ciccaba_albitarsis",0.9995,5e-04
"Cathartes_aura",0.9995,5e-04
"Cathartes_burrovianus",0.9995,5e-04
"Cathartes_melambrotus",0.9995,5e-04
"Coragyps_atratus",0.9995,5e-04
"Sarcoramphus_papa",0.9995,5e-04
"Gymnogyps_californianus",0,1
"Vultur_gryphus",0.98,0.02
"Sagittarius_serpentarius",0.61,0.39
"Pandion_haliaetus",0.9995,5e-04
"Elanus_caeruleus",0.9995,5e-04
"Elanus_axillaris",0.9995,5e-04
"Elanus_leucurus",0.9995,5e-04
"Elanus_scriptus",0.98,0.02
"Gampsonyx_swainsonii",0.9995,5e-04
"Chelictinia_riocourii",0.9995,5e-04
"Leptodon_cayanensis",0.9995,5e-04
"Leptodon_forbesi",0.004,0.996
"Chondrohierax_uncinatus",0.9995,5e-04
"Chondrohierax_wilsonii",0,1
"Elanoides_forficatus",0.9995,5e-04
"Pernis_apivorus",0.9995,5e-04
"Pernis_ptilorhynchus",0.9995,5e-04
"Pernis_celebensis",0.9995,5e-04
"Pernis_steerei",0.9995,5e-04
"Hamirostra_melanosternon",0.9995,5e-04
"Lophoictinia_isura",0.9995,5e-04
"Henicopernis_longicauda",0.9995,5e-04
"Henicopernis_infuscatus",0.61,0.39
"Aviceda_cuculoides",0.9995,5e-04
"Aviceda_madagascariensis",0.9995,5e-04
"Aviceda_jerdoni",0.9995,5e-04
"Aviceda_subcristata",0.9995,5e-04
"Aviceda_leuphotes",0.9995,5e-04
"Eutriorchis_astur",0.004,0.996
"Polyboroides_typus",0.9995,5e-04
"Polyboroides_radiatus",0.9995,5e-04
"Gypohierax_angolensis",0.9995,5e-04
"Gypaetus_barbatus",0.98,0.02
"Neophron_percnopterus",0.004,0.996
"Spilornis_cheela",0.9995,5e-04
"Spilornis_holospilus",0.9995,5e-04
"Spilornis_klossi",0.98,0.02
"Spilornis_kinabaluensis",0.61,0.39
"Spilornis_rufipectus",0.9995,5e-04
"Spilornis_elgini",0.61,0.39
"Dryotriorchis_spectabilis",0.9995,5e-04
"Terathopius_ecaudatus",0.98,0.02
"Pithecophaga_jefferyi",0,1
"Circaetus_gallicus",0.9995,5e-04
"Circaetus_beaudouini",0.61,0.39
"Circaetus_pectoralis",0.9995,5e-04
"Circaetus_cinereus",0.9995,5e-04
"Circaetus_fasciolatus",0.98,0.02
"Circaetus_cinerascens",0.9995,5e-04
"Sarcogyps_calvus",0,1
"Trigonoceps_occipitalis",0,1
"Necrosyrtes_monachus",0,1
"Gyps_himalayensis",0.98,0.02
"Gyps_bengalensis",0,1
"Gyps_africanus",0,1
"Gyps_indicus",0,1
"Gyps_tenuirostris",0,1
"Gyps_coprotheres",0.004,0.996
"Gyps_rueppelli",0,1
"Gyps_fulvus",0.9995,5e-04
"Aegypius_monachus",0.98,0.02
"Torgos_tracheliotos",0.004,0.996
"Macheiramphus_alcinus",0.9995,5e-04
"Harpyopsis_novaeguineae",0.61,0.39
"Morphnus_guianensis",0.98,0.02
"Harpia_harpyja",0.98,0.02
"Stephanoaetus_coronatus",0.98,0.02
"Nisaetus_nipalensis",0.9995,5e-04
"Nisaetus_bartelsi",0.004,0.996
"Nisaetus_nanus",0.61,0.39
"Nisaetus_alboniger",0.9995,5e-04
"Nisaetus_lanceolatus",0.9995,5e-04
"Nisaetus_philippensis",0.004,0.996
"Nisaetus_pinskeri",0.004,0.996
"Nisaetus_cirrhatus",0.9995,5e-04
"Nisaetus_floris",0,1
"Lophotriorchis_kienerii",0.98,0.02
"Polemaetus_bellicosus",0.61,0.39
"Spizaetus_tyrannus",0.9995,5e-04
"Spizaetus_melanoleucus",0.9995,5e-04
"Spizaetus_ornatus",0.98,0.02
"Spizaetus_isidori",0.004,0.996
"Ictinaetus_malaiensis",0.9995,5e-04
"Lophaetus_occipitalis",0.9995,5e-04
"Clanga_pomarina",0.9995,5e-04
"Clanga_hastata",0.61,0.39
"Clanga_clanga",0.61,0.39
"Aquila_rapax",0.61,0.39
"Aquila_nipalensis",0.004,0.996
"Aquila_adalberti",0.61,0.39
"Aquila_heliaca",0.61,0.39
"Aquila_gurneyi",0.98,0.02
"Aquila_chrysaetos",0.9995,5e-04
"Aquila_audax",0.9995,5e-04
"Aquila_verreauxii",0.9995,5e-04
"Aquila_fasciata",0.9995,5e-04
"Aquila_spilogaster",0.9995,5e-04
"Aquila_africana",0.9995,5e-04
"Hieraaetus_wahlbergi",0.9995,5e-04
"Hieraaetus_pennatus",0.9995,5e-04
"Hieraaetus_weiskei",0.9995,5e-04
"Hieraaetus_morphnoides",0.9995,5e-04
"Hieraaetus_ayresii",0.9995,5e-04
"Kaupifalco_monogrammicus",0.9995,5e-04
"Melierax_metabates",0.9995,5e-04
"Melierax_canorus",0.9995,5e-04
"Melierax_poliopterus",0.9995,5e-04
"Micronisus_gabar",0.9995,5e-04
"Harpagus_bidentatus",0.9995,5e-04
"Harpagus_diodon",0.9995,5e-04
"Circus_aeruginosus",0.9995,5e-04
"Circus_spilonotus",0.9995,5e-04
"Circus_spilothorax",0.9995,5e-04
"Circus_approximans",0.9995,5e-04
"Circus_ranivorus",0.9995,5e-04
"Circus_maillardi",0.004,0.996
"Circus_macrosceles",0.004,0.996
"Circus_buffoni",0.9995,5e-04
"Circus_assimilis",0.9995,5e-04
"Circus_maurus",0.004,0.996
"Circus_cyaneus",0.9995,5e-04
"Circus_hudsonius",0.9995,5e-04
"Circus_cinereus",0.9995,5e-04
"Circus_macrourus",0.98,0.02
"Circus_melanoleucos",0.9995,5e-04
"Circus_pygargus",0.9995,5e-04
"Accipiter_poliogaster",0.98,0.02
"Accipiter_trivirgatus",0.9995,5e-04
"Accipiter_griseiceps",0.9995,5e-04
"Accipiter_toussenelii",0.9995,5e-04
"Accipiter_tachiro",0.9995,5e-04
"Accipiter_castanilius",0.9995,5e-04
"Accipiter_badius",0.9995,5e-04
"Accipiter_butleri",0.61,0.39
"Accipiter_brevipes",0.9995,5e-04
"Accipiter_soloensis",0.9995,5e-04
"Accipiter_francesiae",0.9995,5e-04
"Accipiter_trinotatus",0.9995,5e-04
"Accipiter_sylvestris",0.9995,5e-04
"Accipiter_hiogaster",0.9995,5e-04
"Accipiter_novaehollandiae",0.9995,5e-04
"Accipiter_poliocephalus",0.9995,5e-04
"Accipiter_princeps",0.61,0.39
"Accipiter_fasciatus",0.9995,5e-04
"Accipiter_melanochlamys",0.9995,5e-04
"Accipiter_albogularis",0.9995,5e-04
"Accipiter_haplochrous",0.98,0.02
"Accipiter_rufitorques",0.9995,5e-04
"Accipiter_henicogrammus",0.98,0.02
"Accipiter_luteoschistaceus",0.61,0.39
"Accipiter_imitator",0.61,0.39
"Accipiter_erythropus",0.9995,5e-04
"Accipiter_minullus",0.9995,5e-04
"Accipiter_gularis",0.9995,5e-04
"Accipiter_virgatus",0.9995,5e-04
"Accipiter_nanus",0.98,0.02
"Accipiter_erythrauchen",0.98,0.02
"Accipiter_cirrocephalus",0.9995,5e-04
"Accipiter_brachyurus",0.61,0.39
"Accipiter_rhodogaster",0.9995,5e-04
"Accipiter_madagascariensis",0.98,0.02
"Accipiter_ovampensis",0.9995,5e-04
"Accipiter_nisus",0.9995,5e-04
"Accipiter_rufiventris",0.9995,5e-04
"Accipiter_striatus",0.9995,5e-04
"Accipiter_cooperii",0.9995,5e-04
"Accipiter_gundlachi",0.004,0.996
"Accipiter_bicolor",0.9995,5e-04
"Accipiter_henstii",0.98,0.02
"Accipiter_melanoleucus",0.9995,5e-04
"Accipiter_gentilis",0.9995,5e-04
"Accipiter_meyerianus",0.9995,5e-04
"Accipiter_collaris",0.98,0.02
"Accipiter_superciliosus",0.9995,5e-04
"Erythrotriorchis_buergersi",0.98,0.02
"Erythrotriorchis_radiatus",0.98,0.02
"Megatriorchis_doriae",0.98,0.02
"Urotriorchis_macrourus",0.9995,5e-04
"Haliaeetus_leucogaster",0.9995,5e-04
"Haliaeetus_sanfordi",0.61,0.39
"Haliaeetus_vocifer",0.9995,5e-04
"Haliaeetus_vociferoides",0,1
"Haliaeetus_leucoryphus",0.004,0.996
"Haliaeetus_albicilla",0.9995,5e-04
"Haliaeetus_leucocephalus",0.9995,5e-04
"Haliaeetus_pelagicus",0.61,0.39
"Icthyophaga_humilis",0.98,0.02
"Icthyophaga_ichthyaetus",0.98,0.02
"Haliastur_sphenurus",0.9995,5e-04
"Haliastur_indus",0.9995,5e-04
"Milvus_milvus",0.98,0.02
"Milvus_migrans",0.9995,5e-04
"Busarellus_nigricollis",0.9995,5e-04
"Geranospiza_caerulescens",0.9995,5e-04
"Butastur_rufipennis",0.9995,5e-04
"Butastur_teesa",0.9995,5e-04
"Butastur_liventer",0.9995,5e-04
"Butastur_indicus",0.9995,5e-04
"Ictinia_mississippiensis",0.9995,5e-04
"Ictinia_plumbea",0.9995,5e-04
"Rostrhamus_sociabilis",0.9995,5e-04
"Helicolestes_hamatus",0.9995,5e-04
"Rupornis_magnirostris",0.9995,5e-04
"Parabuteo_unicinctus",0.9995,5e-04
"Parabuteo_leucorrhous",0.9995,5e-04
"Cryptoleucopteryx_plumbea",0.61,0.39
"Buteogallus_schistaceus",0.9995,5e-04
"Buteogallus_anthracinus",0.9995,5e-04
"Buteogallus_gundlachii",0.98,0.02
"Buteogallus_aequinoctialis",0.98,0.02
"Buteogallus_meridionalis",0.9995,5e-04
"Buteogallus_lacernulatus",0.61,0.39
"Buteogallus_urubitinga",0.9995,5e-04
"Buteogallus_solitarius",0.98,0.02
"Buteogallus_coronatus",0.004,0.996
"Morphnarchus_princeps",0.9995,5e-04
"Geranoaetus_albicaudatus",0.9995,5e-04
"Geranoaetus_polyosoma",0.9995,5e-04
"Geranoaetus_melanoleucus",0.9995,5e-04
"Pseudastur_albicollis",0.9995,5e-04
"Pseudastur_occidentalis",0.004,0.996
"Pseudastur_polionotus",0.98,0.02
"Leucopternis_semiplumbeus",0.9995,5e-04
"Leucopternis_melanops",0.9995,5e-04
"Leucopternis_kuhli",0.9995,5e-04
"Buteo_plagiatus",0.9995,5e-04
"Buteo_nitidus",0.9995,5e-04
"Buteo_ridgwayi",0,1
"Buteo_lineatus",0.9995,5e-04
"Buteo_platypterus",0.9995,5e-04
"Buteo_solitarius",0.98,0.02
"Buteo_albigula",0.9995,5e-04
"Buteo_brachyurus",0.9995,5e-04
"Buteo_swainsoni",0.9995,5e-04
"Buteo_galapagoensis",0.61,0.39
"Buteo_albonotatus",0.9995,5e-04
"Buteo_jamaicensis",0.9995,5e-04
"Buteo_ventralis",0.61,0.39
"Buteo_lagopus",0.9995,5e-04
"Buteo_regalis",0.9995,5e-04
"Buteo_auguralis",0.9995,5e-04
"Buteo_augur",0.9995,5e-04
"Buteo_rufofuscus",0.9995,5e-04
"Buteo_buteo",0.9995,5e-04
"Buteo_japonicus",0.9995,5e-04
"Buteo_refectus",0.9995,5e-04
"Buteo_oreophilus",0.98,0.02
"Buteo_trizonatus",0.98,0.02
"Buteo_brachypterus",0.9995,5e-04
"Buteo_rufinus",0.9995,5e-04
"Buteo_socotraensis",0.61,0.39
"Buteo_hemilasius",0.9995,5e-04
"Colius_striatus",0.9995,5e-04
"Colius_leucocephalus",0.9995,5e-04
"Colius_castanotus",0.9995,5e-04
"Colius_colius",0.9995,5e-04
"Urocolius_macrourus",0.9995,5e-04
"Urocolius_indicus",0.9995,5e-04
"Leptosomus_discolor",0.9995,5e-04
"Apaloderma_narina",0.9995,5e-04
"Apaloderma_aequatoriale",0.9995,5e-04
"Apaloderma_vittatum",0.9995,5e-04
"Apalharpactes_reinwardtii",0.61,0.39
"Apalharpactes_mackloti",0.9995,5e-04
"Harpactes_oreskios",0.9995,5e-04
"Harpactes_orrhophaeus",0.98,0.02
"Harpactes_duvaucelii",0.98,0.02
"Harpactes_fasciatus",0.9995,5e-04
"Harpactes_diardii",0.98,0.02
"Harpactes_erythrocephalus",0.9995,5e-04
