"species","survival","extinction"
"Strix_woodfordii",0.8,0.2
"Jubula_lettii",0.6,0.4
"Lophostrix_cristata",0.8,0.2
"Bubo_scandiacus",0.2,0.8
"Bubo_virginianus",0.8,0.2
"Bubo_magellanicus",0.8,0.2
"Bubo_bubo",0.8,0.2
"Bubo_ascalaphus",0.8,0.2
"Bubo_bengalensis",0.8,0.2
"Bubo_capensis",0.8,0.2
"Bubo_africanus",0.8,0.2
"Bubo_cinerascens",0.8,0.2
"Bubo_poensis",0.8,0.2
"Bubo_lacteus",0.8,0.2
"Bubo_shelleyi",0.2,0.8
"Bubo_sumatranus",0.8,0.2
"Bubo_nipalensis",0.8,0.2
"Bubo_coromandus",0.8,0.2
"Bubo_leucostictus",0.8,0.2
"Bubo_philippensis",0.2,0.8
"Bubo_blakistoni",0.1,0.9
"Ketupa_zeylonensis",0.8,0.2
"Ketupa_flavipes",0.8,0.2
"Ketupa_ketupu",0.8,0.2
"Scotopelia_peli",0.8,0.2
"Scotopelia_ussheri",0.2,0.8
"Scotopelia_bouvieri",0.8,0.2
"Ciccaba_virgata",0.8,0.2
"Ciccaba_nigrolineata",0.8,0.2
"Ciccaba_huhula",0.8,0.2
"Ciccaba_albitarsis",0.8,0.2
"Cathartes_aura",0.8,0.2
"Cathartes_burrovianus",0.8,0.2
"Cathartes_melambrotus",0.8,0.2
"Coragyps_atratus",0.8,0.2
"Sarcoramphus_papa",0.8,0.2
"Gymnogyps_californianus",0.01,0.99
"Vultur_gryphus",0.6,0.4
"Sagittarius_serpentarius",0.2,0.8
"Pandion_haliaetus",0.8,0.2
"Elanus_caeruleus",0.8,0.2
"Elanus_axillaris",0.8,0.2
"Elanus_leucurus",0.8,0.2
"Elanus_scriptus",0.6,0.4
"Gampsonyx_swainsonii",0.8,0.2
"Chelictinia_riocourii",0.8,0.2
"Leptodon_cayanensis",0.8,0.2
"Leptodon_forbesi",0.1,0.9
"Chondrohierax_uncinatus",0.8,0.2
"Chondrohierax_wilsonii",0.01,0.99
"Elanoides_forficatus",0.8,0.2
"Pernis_apivorus",0.8,0.2
"Pernis_ptilorhynchus",0.8,0.2
"Pernis_celebensis",0.8,0.2
"Pernis_steerei",0.8,0.2
"Hamirostra_melanosternon",0.8,0.2
"Lophoictinia_isura",0.8,0.2
"Henicopernis_longicauda",0.8,0.2
"Henicopernis_infuscatus",0.2,0.8
"Aviceda_cuculoides",0.8,0.2
"Aviceda_madagascariensis",0.8,0.2
"Aviceda_jerdoni",0.8,0.2
"Aviceda_subcristata",0.8,0.2
"Aviceda_leuphotes",0.8,0.2
"Eutriorchis_astur",0.1,0.9
"Polyboroides_typus",0.8,0.2
"Polyboroides_radiatus",0.8,0.2
"Gypohierax_angolensis",0.8,0.2
"Gypaetus_barbatus",0.6,0.4
"Neophron_percnopterus",0.1,0.9
"Spilornis_cheela",0.8,0.2
"Spilornis_holospilus",0.8,0.2
"Spilornis_klossi",0.6,0.4
"Spilornis_kinabaluensis",0.2,0.8
"Spilornis_rufipectus",0.8,0.2
"Spilornis_elgini",0.2,0.8
"Dryotriorchis_spectabilis",0.8,0.2
"Terathopius_ecaudatus",0.6,0.4
"Pithecophaga_jefferyi",0.01,0.99
"Circaetus_gallicus",0.8,0.2
"Circaetus_beaudouini",0.2,0.8
"Circaetus_pectoralis",0.8,0.2
"Circaetus_cinereus",0.8,0.2
"Circaetus_fasciolatus",0.6,0.4
"Circaetus_cinerascens",0.8,0.2
"Sarcogyps_calvus",0.01,0.99
"Trigonoceps_occipitalis",0.01,0.99
"Necrosyrtes_monachus",0.01,0.99
"Gyps_himalayensis",0.6,0.4
"Gyps_bengalensis",0.01,0.99
"Gyps_africanus",0.01,0.99
"Gyps_indicus",0.01,0.99
"Gyps_tenuirostris",0.01,0.99
"Gyps_coprotheres",0.1,0.9
"Gyps_rueppelli",0.01,0.99
"Gyps_fulvus",0.8,0.2
"Aegypius_monachus",0.6,0.4
"Torgos_tracheliotos",0.1,0.9
"Macheiramphus_alcinus",0.8,0.2
"Harpyopsis_novaeguineae",0.2,0.8
"Morphnus_guianensis",0.6,0.4
"Harpia_harpyja",0.6,0.4
"Stephanoaetus_coronatus",0.6,0.4
"Nisaetus_nipalensis",0.8,0.2
"Nisaetus_bartelsi",0.1,0.9
"Nisaetus_nanus",0.2,0.8
"Nisaetus_alboniger",0.8,0.2
"Nisaetus_lanceolatus",0.8,0.2
"Nisaetus_philippensis",0.1,0.9
"Nisaetus_pinskeri",0.1,0.9
"Nisaetus_cirrhatus",0.8,0.2
"Nisaetus_floris",0.01,0.99
"Lophotriorchis_kienerii",0.6,0.4
"Polemaetus_bellicosus",0.2,0.8
"Spizaetus_tyrannus",0.8,0.2
"Spizaetus_melanoleucus",0.8,0.2
"Spizaetus_ornatus",0.6,0.4
"Spizaetus_isidori",0.1,0.9
"Ictinaetus_malaiensis",0.8,0.2
"Lophaetus_occipitalis",0.8,0.2
"Clanga_pomarina",0.8,0.2
"Clanga_hastata",0.2,0.8
"Clanga_clanga",0.2,0.8
"Aquila_rapax",0.2,0.8
"Aquila_nipalensis",0.1,0.9
"Aquila_adalberti",0.2,0.8
"Aquila_heliaca",0.2,0.8
"Aquila_gurneyi",0.6,0.4
"Aquila_chrysaetos",0.8,0.2
"Aquila_audax",0.8,0.2
"Aquila_verreauxii",0.8,0.2
"Aquila_fasciata",0.8,0.2
"Aquila_spilogaster",0.8,0.2
"Aquila_africana",0.8,0.2
"Hieraaetus_wahlbergi",0.8,0.2
"Hieraaetus_pennatus",0.8,0.2
"Hieraaetus_weiskei",0.8,0.2
"Hieraaetus_morphnoides",0.8,0.2
"Hieraaetus_ayresii",0.8,0.2
"Kaupifalco_monogrammicus",0.8,0.2
"Melierax_metabates",0.8,0.2
"Melierax_canorus",0.8,0.2
"Melierax_poliopterus",0.8,0.2
"Micronisus_gabar",0.8,0.2
"Harpagus_bidentatus",0.8,0.2
"Harpagus_diodon",0.8,0.2
"Circus_aeruginosus",0.8,0.2
"Circus_spilonotus",0.8,0.2
"Circus_spilothorax",0.8,0.2
"Circus_approximans",0.8,0.2
"Circus_ranivorus",0.8,0.2
"Circus_maillardi",0.1,0.9
"Circus_macrosceles",0.1,0.9
"Circus_buffoni",0.8,0.2
"Circus_assimilis",0.8,0.2
"Circus_maurus",0.1,0.9
"Circus_cyaneus",0.8,0.2
"Circus_hudsonius",0.8,0.2
"Circus_cinereus",0.8,0.2
"Circus_macrourus",0.6,0.4
"Circus_melanoleucos",0.8,0.2
"Circus_pygargus",0.8,0.2
"Accipiter_poliogaster",0.6,0.4
"Accipiter_trivirgatus",0.8,0.2
"Accipiter_griseiceps",0.8,0.2
"Accipiter_toussenelii",0.8,0.2
"Accipiter_tachiro",0.8,0.2
"Accipiter_castanilius",0.8,0.2
"Accipiter_badius",0.8,0.2
"Accipiter_butleri",0.2,0.8
"Accipiter_brevipes",0.8,0.2
"Accipiter_soloensis",0.8,0.2
"Accipiter_francesiae",0.8,0.2
"Accipiter_trinotatus",0.8,0.2
"Accipiter_sylvestris",0.8,0.2
"Accipiter_hiogaster",0.8,0.2
"Accipiter_novaehollandiae",0.8,0.2
"Accipiter_poliocephalus",0.8,0.2
"Accipiter_princeps",0.2,0.8
"Accipiter_fasciatus",0.8,0.2
"Accipiter_melanochlamys",0.8,0.2
"Accipiter_albogularis",0.8,0.2
"Accipiter_haplochrous",0.6,0.4
"Accipiter_rufitorques",0.8,0.2
"Accipiter_henicogrammus",0.6,0.4
"Accipiter_luteoschistaceus",0.2,0.8
"Accipiter_imitator",0.2,0.8
"Accipiter_erythropus",0.8,0.2
"Accipiter_minullus",0.8,0.2
"Accipiter_gularis",0.8,0.2
"Accipiter_virgatus",0.8,0.2
"Accipiter_nanus",0.6,0.4
"Accipiter_erythrauchen",0.6,0.4
"Accipiter_cirrocephalus",0.8,0.2
"Accipiter_brachyurus",0.2,0.8
"Accipiter_rhodogaster",0.8,0.2
"Accipiter_madagascariensis",0.6,0.4
"Accipiter_ovampensis",0.8,0.2
"Accipiter_nisus",0.8,0.2
"Accipiter_rufiventris",0.8,0.2
"Accipiter_striatus",0.8,0.2
"Accipiter_cooperii",0.8,0.2
"Accipiter_gundlachi",0.1,0.9
"Accipiter_bicolor",0.8,0.2
"Accipiter_henstii",0.6,0.4
"Accipiter_melanoleucus",0.8,0.2
"Accipiter_gentilis",0.8,0.2
"Accipiter_meyerianus",0.8,0.2
"Accipiter_collaris",0.6,0.4
"Accipiter_superciliosus",0.8,0.2
"Erythrotriorchis_buergersi",0.6,0.4
"Erythrotriorchis_radiatus",0.6,0.4
"Megatriorchis_doriae",0.6,0.4
"Urotriorchis_macrourus",0.8,0.2
"Haliaeetus_leucogaster",0.8,0.2
"Haliaeetus_sanfordi",0.2,0.8
"Haliaeetus_vocifer",0.8,0.2
"Haliaeetus_vociferoides",0.01,0.99
"Haliaeetus_leucoryphus",0.1,0.9
"Haliaeetus_albicilla",0.8,0.2
"Haliaeetus_leucocephalus",0.8,0.2
"Haliaeetus_pelagicus",0.2,0.8
"Icthyophaga_humilis",0.6,0.4
"Icthyophaga_ichthyaetus",0.6,0.4
"Haliastur_sphenurus",0.8,0.2
"Haliastur_indus",0.8,0.2
"Milvus_milvus",0.6,0.4
"Milvus_migrans",0.8,0.2
"Busarellus_nigricollis",0.8,0.2
"Geranospiza_caerulescens",0.8,0.2
"Butastur_rufipennis",0.8,0.2
"Butastur_teesa",0.8,0.2
"Butastur_liventer",0.8,0.2
"Butastur_indicus",0.8,0.2
"Ictinia_mississippiensis",0.8,0.2
"Ictinia_plumbea",0.8,0.2
"Rostrhamus_sociabilis",0.8,0.2
"Helicolestes_hamatus",0.8,0.2
"Rupornis_magnirostris",0.8,0.2
"Parabuteo_unicinctus",0.8,0.2
"Parabuteo_leucorrhous",0.8,0.2
"Cryptoleucopteryx_plumbea",0.2,0.8
"Buteogallus_schistaceus",0.8,0.2
"Buteogallus_anthracinus",0.8,0.2
"Buteogallus_gundlachii",0.6,0.4
"Buteogallus_aequinoctialis",0.6,0.4
"Buteogallus_meridionalis",0.8,0.2
"Buteogallus_lacernulatus",0.2,0.8
"Buteogallus_urubitinga",0.8,0.2
"Buteogallus_solitarius",0.6,0.4
"Buteogallus_coronatus",0.1,0.9
"Morphnarchus_princeps",0.8,0.2
"Geranoaetus_albicaudatus",0.8,0.2
"Geranoaetus_polyosoma",0.8,0.2
"Geranoaetus_melanoleucus",0.8,0.2
"Pseudastur_albicollis",0.8,0.2
"Pseudastur_occidentalis",0.1,0.9
"Pseudastur_polionotus",0.6,0.4
"Leucopternis_semiplumbeus",0.8,0.2
"Leucopternis_melanops",0.8,0.2
"Leucopternis_kuhli",0.8,0.2
"Buteo_plagiatus",0.8,0.2
"Buteo_nitidus",0.8,0.2
"Buteo_ridgwayi",0.01,0.99
"Buteo_lineatus",0.8,0.2
"Buteo_platypterus",0.8,0.2
"Buteo_solitarius",0.6,0.4
"Buteo_albigula",0.8,0.2
"Buteo_brachyurus",0.8,0.2
"Buteo_swainsoni",0.8,0.2
"Buteo_galapagoensis",0.2,0.8
"Buteo_albonotatus",0.8,0.2
"Buteo_jamaicensis",0.8,0.2
"Buteo_ventralis",0.2,0.8
"Buteo_lagopus",0.8,0.2
"Buteo_regalis",0.8,0.2
"Buteo_auguralis",0.8,0.2
"Buteo_augur",0.8,0.2
"Buteo_rufofuscus",0.8,0.2
"Buteo_buteo",0.8,0.2
"Buteo_japonicus",0.8,0.2
"Buteo_refectus",0.8,0.2
"Buteo_oreophilus",0.6,0.4
"Buteo_trizonatus",0.6,0.4
"Buteo_brachypterus",0.8,0.2
"Buteo_rufinus",0.8,0.2
"Buteo_socotraensis",0.2,0.8
"Buteo_hemilasius",0.8,0.2
"Colius_striatus",0.8,0.2
"Colius_leucocephalus",0.8,0.2
"Colius_castanotus",0.8,0.2
"Colius_colius",0.8,0.2
"Urocolius_macrourus",0.8,0.2
"Urocolius_indicus",0.8,0.2
"Leptosomus_discolor",0.8,0.2
"Apaloderma_narina",0.8,0.2
"Apaloderma_aequatoriale",0.8,0.2
"Apaloderma_vittatum",0.8,0.2
"Apalharpactes_reinwardtii",0.2,0.8
"Apalharpactes_mackloti",0.8,0.2
"Harpactes_oreskios",0.8,0.2
"Harpactes_orrhophaeus",0.6,0.4
"Harpactes_duvaucelii",0.6,0.4
"Harpactes_fasciatus",0.8,0.2
"Harpactes_diardii",0.6,0.4
"Harpactes_erythrocephalus",0.8,0.2
"Harpactes_wardi",0.6,0.4
"Harpactes_whiteheadi",0.6,0.4
"Harpactes_kasumba",0.6,0.4
"Harpactes_ardens",0.8,0.2
"Pharomachrus_pavoninus",0.8,0.2
"Pharomachrus_auriceps",0.8,0.2
"Pharomachrus_fulgidus",0.8,0.2
"Pharomachrus_mocinno",0.6,0.4
"Pharomachrus_antisianus",0.8,0.2
"Euptilotis_neoxenus",0.8,0.2
"Priotelus_temnurus",0.8,0.2
"Temnotrogon_roseigaster",0.8,0.2
"Trogon_clathratus",0.8,0.2
"Trogon_massena",0.8,0.2
"Trogon_comptus",0.8,0.2
"Trogon_mesurus",0.8,0.2
"Trogon_melanurus",0.8,0.2
"Trogon_viridis",0.8,0.2
"Trogon_chionurus",0.8,0.2
"Trogon_melanocephalus",0.8,0.2
"Trogon_citreolus",0.8,0.2
"Trogon_bairdii",0.6,0.4
"Trogon_violaceus",0.8,0.2
"Trogon_curucui",0.8,0.2
"Trogon_aurantius",0.8,0.2
"Trogon_surrucura",0.8,0.2
"Trogon_rufus",0.8,0.2
"Trogon_elegans",0.8,0.2
"Trogon_ambiguus",0.8,0.2
"Trogon_mexicanus",0.8,0.2
"Trogon_collaris",0.8,0.2
"Trogon_personatus",0.8,0.2
"Bucorvus_leadbeateri",0.2,0.8
"Bucorvus_abyssinicus",0.2,0.8
"Lophoceros_pallidirostris",0.8,0.2
"Lophoceros_nasutus",0.8,0.2
"Lophoceros_semifasciatus",0.8,0.2
"Lophoceros_fasciatus",0.8,0.2
"Lophoceros_hemprichii",0.8,0.2
"Lophoceros_camurus",0.8,0.2
"Lophoceros_alboterminatus",0.8,0.2
"Lophoceros_bradfieldi",0.8,0.2
"Tockus_flavirostris",0.8,0.2
"Tockus_leucomelas",0.8,0.2
"Tockus_jacksoni",0.8,0.2
"Tockus_deckeni",0.8,0.2
"Tockus_monteiri",0.8,0.2
"Tockus_damarensis",0.8,0.2
"Tockus_erythrorhynchus",0.8,0.2
"Berenicornis_comatus",0.1,0.9
"Horizocerus_albocristatus",0.8,0.2
"Horizocerus_cassini",0.8,0.2
"Horizocerus_granti",0.8,0.2
"Horizocerus_hartlaubi",0.8,0.2
"Ceratogymna_elata",0.2,0.8
"Ceratogymna_atrata",0.8,0.2
"Bycanistes_brevis",0.8,0.2
"Bycanistes_subcylindricus",0.8,0.2
"Bycanistes_cylindricus",0.2,0.8
"Bycanistes_albotibialis",0.8,0.2
"Bycanistes_bucinator",0.8,0.2
"Bycanistes_fistulator",0.8,0.2
"Bycanistes_sharpii",0.8,0.2
"Rhinoplax_vigil",0.01,0.99
"Buceros_hydrocorax",0.2,0.8
"Buceros_mindanensis",0.2,0.8
"Buceros_bicornis",0.2,0.8
"Buceros_rhinoceros",0.2,0.8
"Anorrhinus_galeritus",0.6,0.4
"Anorrhinus_austeni",0.6,0.4
"Anorrhinus_tickelli",0.6,0.4
"Ocyceros_birostris",0.8,0.2
"Ocyceros_griseus",0.8,0.2
"Ocyceros_gingalensis",0.8,0.2
"Anthracoceros_malayanus",0.2,0.8
"Anthracoceros_montani",0.01,0.99
"Anthracoceros_coronatus",0.6,0.4
"Anthracoceros_albirostris",0.8,0.2
"Anthracoceros_marchei",0.2,0.8
"Aceros_nipalensis",0.2,0.8
"Rhabdotorrhinus_corrugatus",0.1,0.9
"Rhabdotorrhinus_exarhatus",0.2,0.8
"Rhabdotorrhinus_leucocephalus",0.6,0.4
"Rhabdotorrhinus_waldeni",0.01,0.99
"Penelopides_panini",0.1,0.9
"Penelopides_affinis",0.8,0.2
"Penelopides_mindorensis",0.1,0.9
"Penelopides_manillae",0.8,0.2
"Rhyticeros_cassidix",0.2,0.8
"Rhyticeros_everetti",0.2,0.8
"Rhyticeros_undulatus",0.2,0.8
"Rhyticeros_subruficollis",0.2,0.8
"Rhyticeros_narcondami",0.1,0.9
"Rhyticeros_plicatus",0.8,0.2
"Upupa_epops",0.8,0.2
"Upupa_marginata",0.8,0.2
"Phoeniculus_purpureus",0.8,0.2
"Phoeniculus_damarensis",0.8,0.2
"Phoeniculus_somaliensis",0.8,0.2
"Phoeniculus_bollei",0.8,0.2
"Rhinopomastus_castaneiceps",0.8,0.2
"Rhinopomastus_aterrimus",0.8,0.2
"Rhinopomastus_cyanomelas",0.8,0.2
"Rhinopomastus_minor",0.8,0.2
"Nyctyornis_amictus",0.8,0.2
"Nyctyornis_athertoni",0.8,0.2
"Meropogon_forsteni",0.8,0.2
"Merops_bullockoides",0.8,0.2
"Merops_bulocki",0.8,0.2
"Merops_breweri",0.8,0.2
"Merops_albicollis",0.8,0.2
"Merops_revoilii",0.8,0.2
"Merops_malimbicus",0.8,0.2
"Merops_nubicus",0.8,0.2
"Merops_nubicoides",0.8,0.2
"Merops_viridissimus",0.8,0.2
"Merops_cyanophrys",0.8,0.2
"Merops_orientalis",0.8,0.2
"Merops_leschenaulti",0.8,0.2
"Merops_viridis",0.8,0.2
"Merops_americanus",0.8,0.2
"Merops_philippinus",0.8,0.2
"Merops_superciliosus",0.8,0.2
"Merops_persicus",0.8,0.2
"Merops_apiaster",0.8,0.2
"Merops_ornatus",0.8,0.2
"Merops_boehmi",0.8,0.2
"Merops_hirundineus",0.8,0.2
"Merops_lafresnayii",0.8,0.2
"Merops_oreobates",0.8,0.2
"Merops_variegatus",0.8,0.2
"Merops_pusillus",0.8,0.2
"Merops_gularis",0.8,0.2
"Merops_muelleri",0.8,0.2
"Merops_mentalis",0.6,0.4
"Coracias_naevius",0.8,0.2
"Coracias_benghalensis",0.8,0.2
"Coracias_affinis",0.8,0.2
"Coracias_temminckii",0.8,0.2
"Coracias_spatulatus",0.8,0.2
"Coracias_caudatus",0.8,0.2
"Coracias_abyssinicus",0.8,0.2
"Coracias_garrulus",0.8,0.2
"Coracias_cyanogaster",0.8,0.2
"Eurystomus_gularis",0.8,0.2
"Eurystomus_glaucurus",0.8,0.2
"Eurystomus_orientalis",0.8,0.2
"Eurystomus_azureus",0.6,0.4
"Brachypteracias_leptosomus",0.2,0.8
"Geobiastes_squamiger",0.2,0.8
"Uratelornis_chimaera",0.2,0.8
"Atelornis_pittoides",0.8,0.2
"Atelornis_crossleyi",0.6,0.4
"Todus_multicolor",0.8,0.2
"Todus_angustirostris",0.8,0.2
"Todus_subulatus",0.8,0.2
"Todus_todus",0.8,0.2
"Todus_mexicanus",0.8,0.2
"Hylomanes_momotula",0.8,0.2
"Aspatha_gularis",0.8,0.2
"Momotus_mexicanus",0.8,0.2
"Momotus_coeruliceps",0.8,0.2
"Momotus_lessonii",0.8,0.2
"Momotus_subrufescens",0.8,0.2
"Momotus_bahamensis",0.8,0.2
"Momotus_momota",0.8,0.2
"Momotus_aequatorialis",0.8,0.2
"Baryphthengus_martii",0.8,0.2
"Baryphthengus_ruficapillus",0.8,0.2
"Electron_carinatum",0.2,0.8
"Electron_platyrhynchum",0.8,0.2
"Eumomota_superciliosa",0.8,0.2
"Ispidina_lecontei",0.8,0.2
"Ispidina_picta",0.8,0.2
"Corythornis_madagascariensis",0.8,0.2
"Corythornis_leucogaster",0.8,0.2
"Corythornis_cristatus",0.8,0.2
"Corythornis_thomensis",0.8,0.2
"Corythornis_nais",0.8,0.2
"Corythornis_vintsioides",0.8,0.2
"Ceyx_sangirensis",0.01,0.99
"Ceyx_fallax",0.6,0.4
"Ceyx_melanurus",0.2,0.8
"Ceyx_mindanensis",0.2,0.8
"Ceyx_erithaca",0.8,0.2
"Ceyx_margarethae",0.8,0.2
"Ceyx_lepidus",0.8,0.2
"Ceyx_wallacii",0.6,0.4
"Ceyx_cajeli",0.6,0.4
"Ceyx_solitarius",0.8,0.2
"Ceyx_dispar",0.6,0.4
"Ceyx_mulcatus",0.8,0.2
"Ceyx_sacerdotis",0.8,0.2
"Ceyx_meeki",0.8,0.2
"Ceyx_collectoris",0.8,0.2
"Ceyx_nigromaxilla",0.8,0.2
"Ceyx_gentianus",0.8,0.2
"Ceyx_cyanopectus",0.8,0.2
"Ceyx_nigrirostris",0.6,0.4
"Ceyx_flumenicola",0.6,0.4
"Ceyx_argentatus",0.6,0.4
"Ceyx_pusillus",0.8,0.2
"Ceyx_azureus",0.8,0.2
"Ceyx_websteri",0.2,0.8
"Alcedo_peninsulae",0.6,0.4
"Alcedo_euryzona",0.01,0.99
"Alcedo_meninting",0.8,0.2
"Alcedo_hercules",0.6,0.4
"Alcedo_quadribrachys",0.8,0.2
"Alcedo_semitorquata",0.8,0.2
"Alcedo_atthis",0.8,0.2
"Alcedo_coerulescens",0.8,0.2
"Megaceryle_lugubris",0.8,0.2
"Megaceryle_maxima",0.8,0.2
"Megaceryle_torquata",0.8,0.2
"Megaceryle_alcyon",0.8,0.2
"Ceryle_rudis",0.8,0.2
"Chloroceryle_amazona",0.8,0.2
"Chloroceryle_aenea",0.8,0.2
"Chloroceryle_americana",0.8,0.2
"Chloroceryle_inda",0.8,0.2
"Lacedo_pulchella",0.8,0.2
"Lacedo_melanops",0.8,0.2
"Pelargopsis_capensis",0.8,0.2
"Pelargopsis_melanorhyncha",0.8,0.2
"Pelargopsis_amauroptera",0.6,0.4
"Halcyon_coromanda",0.8,0.2
"Halcyon_smyrnensis",0.8,0.2
"Halcyon_gularis",0.8,0.2
"Halcyon_cyanoventris",0.8,0.2
"Halcyon_badia",0.8,0.2
"Halcyon_pileata",0.8,0.2
"Halcyon_leucocephala",0.8,0.2
"Halcyon_albiventris",0.8,0.2
"Halcyon_chelicuti",0.8,0.2
"Halcyon_malimbica",0.8,0.2
"Halcyon_senegalensis",0.8,0.2
"Halcyon_senegaloides",0.8,0.2
"Caridonax_fulgidus",0.8,0.2
"Actenoides_monachus",0.6,0.4
"Actenoides_capucinus",0.6,0.4
"Actenoides_princeps",0.6,0.4
"Actenoides_regalis",0.2,0.8
"Actenoides_bougainvillei",0.1,0.9
"Actenoides_excelsus",0.1,0.9
"Actenoides_lindsayi",0.8,0.2
"Actenoides_hombroni",0.2,0.8
"Actenoides_concretus",0.6,0.4
"Syma_torotoro",0.8,0.2
"Syma_megarhyncha",0.8,0.2
"Todiramphus_nigrocyaneus",0.6,0.4
"Todiramphus_winchelli",0.2,0.8
"Todiramphus_diops",0.8,0.2
"Todiramphus_lazuli",0.6,0.4
"Todiramphus_macleayii",0.8,0.2
"Todiramphus_albonotatus",0.6,0.4
"Todiramphus_leucopygius",0.8,0.2
"Todiramphus_farquhari",0.6,0.4
"Todiramphus_funebris",0.2,0.8
"Todiramphus_chloris",0.8,0.2
"Todiramphus_enigma",0.6,0.4
"Todiramphus_pelewensis",0.6,0.4
"Todiramphus_cinnamominus",0.01,0.99
"Todiramphus_reichenbachii",0.2,0.8
"Todiramphus_saurophagus",0.8,0.2
"Todiramphus_sanctus",0.8,0.2
"Todiramphus_recurvirostris",0.8,0.2
"Todiramphus_australasia",0.6,0.4
"Todiramphus_tutus",0.6,0.4
"Todiramphus_ruficollaris",0.2,0.8
"Todiramphus_youngi",0.6,0.4
"Todiramphus_veneratus",0.8,0.2
"Todiramphus_gambieri",0.01,0.99
"Todiramphus_godeffroyi",0.01,0.99
"Todiramphus_pyrrhopygius",0.8,0.2
"Cittura_sanghirensis",0.6,0.4
"Cittura_cyanotis",0.8,0.2
"Tanysiptera_galatea",0.8,0.2
"Tanysiptera_ellioti",0.2,0.8
"Tanysiptera_riedelii",0.6,0.4
"Tanysiptera_carolinae",0.6,0.4
"Tanysiptera_hydrocharis",0.6,0.4
"Tanysiptera_nigriceps",0.8,0.2
"Tanysiptera_sylvia",0.8,0.2
"Tanysiptera_nympha",0.8,0.2
"Tanysiptera_danae",0.8,0.2
"Melidora_macrorrhina",0.8,0.2
"Dacelo_novaeguineae",0.8,0.2
"Dacelo_leachii",0.8,0.2
"Dacelo_tyro",0.8,0.2
"Dacelo_gaudichaud",0.8,0.2
"Clytoceyx_rex",0.8,0.2
"Galbalcyrhynchus_leucotis",0.8,0.2
"Galbalcyrhynchus_purusianus",0.8,0.2
"Brachygalba_albogularis",0.8,0.2
"Brachygalba_lugubris",0.8,0.2
"Brachygalba_goeringi",0.8,0.2
"Brachygalba_salmoni",0.8,0.2
"Jacamaralcyon_tridactyla",0.2,0.8
"Galbula_albirostris",0.8,0.2
"Galbula_chalcocephala",0.8,0.2
"Galbula_cyanicollis",0.8,0.2
"Galbula_ruficauda",0.8,0.2
"Galbula_galbula",0.8,0.2
"Galbula_tombacea",0.8,0.2
"Galbula_cyanescens",0.8,0.2
"Galbula_pastazae",0.2,0.8
"Galbula_chalcothorax",0.8,0.2
"Galbula_leucogastra",0.8,0.2
"Galbula_dea",0.8,0.2
"Jacamerops_aureus",0.8,0.2
"Notharchus_hyperrhynchus",0.8,0.2
"Notharchus_macrorhynchos",0.8,0.2
"Notharchus_swainsoni",0.8,0.2
"Notharchus_pectoralis",0.8,0.2
"Notharchus_ordii",0.8,0.2
"Notharchus_subtectus",0.8,0.2
"Notharchus_tectus",0.8,0.2
"Cyphos_macrodactylus",0.8,0.2
"Nystactes_noanamae",0.6,0.4
"Nystactes_tamatia",0.8,0.2
"Bucco_capensis",0.8,0.2
"Nystalus_radiatus",0.8,0.2
"Nystalus_striolatus",0.8,0.2
"Nystalus_chacuru",0.8,0.2
"Nystalus_maculatus",0.8,0.2
"Hypnelus_ruficollis",0.8,0.2
"Hypnelus_bicinctus",0.8,0.2
"Malacoptila_fusca",0.8,0.2
"Malacoptila_semicincta",0.8,0.2
"Malacoptila_minor",0.1,0.9
"Malacoptila_striata",0.6,0.4
"Malacoptila_rufa",0.8,0.2
"Malacoptila_panamensis",0.8,0.2
"Malacoptila_fulvogularis",0.8,0.2
"Malacoptila_mystacalis",0.8,0.2
"Micromonacha_lanceolata",0.8,0.2
"Nonnula_rubecula",0.8,0.2
"Nonnula_sclateri",0.8,0.2
"Nonnula_brunnea",0.8,0.2
"Nonnula_frontalis",0.8,0.2
"Nonnula_ruficapilla",0.8,0.2
"Nonnula_amaurocephala",0.8,0.2
"Hapaloptila_castanea",0.8,0.2
"Monasa_atra",0.8,0.2
"Monasa_nigrifrons",0.8,0.2
"Monasa_morphoeus",0.8,0.2
"Monasa_flavirostris",0.8,0.2
"Chelidoptera_tenebrosa",0.8,0.2
"Ramphastos_toco",0.8,0.2
"Ramphastos_ambiguus",0.6,0.4
"Ramphastos_cuvieri",0.8,0.2
"Ramphastos_tucanus",0.2,0.8
"Ramphastos_sulfuratus",0.8,0.2
"Ramphastos_brevis",0.8,0.2
"Ramphastos_citreolaemus",0.8,0.2
"Ramphastos_culminatus",0.2,0.8
"Ramphastos_vitellinus",0.2,0.8
"Ramphastos_ariel",0.1,0.9
"Ramphastos_dicolorus",0.8,0.2
"Aulacorhynchus_wagleri",0.8,0.2
"Aulacorhynchus_prasinus",0.8,0.2
"Aulacorhynchus_caeruleogularis",0.8,0.2
"Aulacorhynchus_albivitta",0.8,0.2
"Aulacorhynchus_cyanolaemus",0.8,0.2
"Aulacorhynchus_atrogularis",0.8,0.2
"Aulacorhynchus_haematopygus",0.8,0.2
"Aulacorhynchus_huallagae",0.1,0.9
"Aulacorhynchus_coeruleicinctis",0.8,0.2
"Aulacorhynchus_calorhynchus",0.8,0.2
"Aulacorhynchus_sulcatus",0.8,0.2
"Aulacorhynchus_derbianus",0.8,0.2
